State, UserThread77462, User Thread State, 2534.328796, 2534.369867, 0.041071, 0.000000, Submitting task
State, MEMMANAGER0, Memory Node State, 7246.535139, 7246.544670, 0.009531, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7246.544670, 7246.566907, 0.022237, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7246.566907, 7246.568694, 0.001787, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7246.568694, 7247.110390, 0.541696, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7247.110390, 7247.118676, 0.008286, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7247.118676, 7247.130125, 0.011449, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7247.130125, 7247.131893, 0.001768, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7247.131893, 7247.679901, 0.548008, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7247.679901, 7247.688480, 0.008579, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7247.688480, 7247.699726, 0.011246, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7247.699726, 7247.702005, 0.002279, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7247.702005, 7248.259080, 0.557075, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7248.259080, 7248.267227, 0.008147, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7248.267227, 7248.277106, 0.009879, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7248.277106, 7248.279308, 0.002202, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7248.279308, 7248.834145, 0.554837, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7248.834145, 7248.842114, 0.007969, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7248.842114, 7248.895476, 0.053362, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7248.895476, 7248.897698, 0.002222, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7248.897698, 7249.453306, 0.555608, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7249.453306, 7249.459350, 0.006044, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7249.459350, 7249.471356, 0.012006, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7249.471356, 7249.473135, 0.001779, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7249.473135, 7250.014661, 0.541526, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7250.014661, 7250.021160, 0.006499, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7250.021160, 7250.033430, 0.012270, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7250.033430, 7250.035784, 0.002354, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7250.035784, 7250.584816, 0.549032, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7250.584816, 7250.591935, 0.007119, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7250.591935, 7250.613520, 0.021585, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7250.613520, 7250.615978, 0.002458, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7250.615978, 7251.165774, 0.549796, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7251.165774, 7251.174065, 0.008291, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7251.174065, 7251.192192, 0.018127, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7251.192192, 7251.193836, 0.001644, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7251.193836, 7251.743928, 0.550092, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7251.743928, 7251.750595, 0.006667, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7251.750595, 7251.768611, 0.018016, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7251.768611, 7251.771302, 0.002691, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7251.771302, 7252.308973, 0.537671, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7252.308973, 7252.315402, 0.006429, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7252.315402, 7252.326004, 0.010602, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7252.326004, 7252.328274, 0.002270, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7252.328274, 7252.863739, 0.535465, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7252.863739, 7252.870835, 0.007096, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7252.870835, 7252.880640, 0.009805, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7252.880640, 7252.883195, 0.002555, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7252.883195, 7253.431431, 0.548236, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7253.431431, 7253.440651, 0.009220, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7253.440651, 7253.452168, 0.011517, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7253.452168, 7253.454528, 0.002360, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7253.454528, 7253.999538, 0.545010, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7253.999538, 7254.007608, 0.008070, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7254.007608, 7254.018511, 0.010903, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7254.018511, 7254.022360, 0.003849, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7254.022360, 7254.564389, 0.542029, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7254.564389, 7254.571701, 0.007312, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7254.571701, 7254.582049, 0.010348, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7254.582049, 7254.584656, 0.002607, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7254.584656, 7255.120480, 0.535824, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7255.120480, 7255.126777, 0.006297, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7255.126777, 7255.137421, 0.010644, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7255.137421, 7255.138990, 0.001569, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7255.138990, 7255.673520, 0.534530, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7255.673520, 7255.681130, 0.007610, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7255.681130, 7255.692629, 0.011499, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7255.692629, 7255.694798, 0.002169, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7255.694798, 7256.222869, 0.528071, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7256.222869, 7256.231016, 0.008147, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7256.231016, 7256.241481, 0.010465, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7256.241481, 7256.243671, 0.002190, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7256.243671, 7256.789352, 0.545681, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7256.789352, 7256.796178, 0.006826, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7256.796178, 7256.806096, 0.009918, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7256.806096, 7256.808331, 0.002235, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7256.808331, 7257.347905, 0.539574, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7257.347905, 7257.355727, 0.007822, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7257.355727, 7257.365676, 0.009949, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7257.365676, 7257.367375, 0.001699, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7257.367375, 7257.906250, 0.538875, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7257.906250, 7257.913898, 0.007648, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7257.913898, 7257.951182, 0.037284, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7257.951182, 7257.953389, 0.002207, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7257.953389, 7258.502512, 0.549123, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7258.502512, 7258.511686, 0.009174, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7258.511686, 7258.522979, 0.011293, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7258.522979, 7258.525454, 0.002475, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7258.525454, 7259.063722, 0.538268, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7259.063722, 7259.070284, 0.006562, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7259.070284, 7259.080576, 0.010292, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7259.080576, 7259.082713, 0.002137, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7259.082713, 7259.634537, 0.551824, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7259.634537, 7259.642122, 0.007585, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7259.642122, 7259.652550, 0.010428, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7259.652550, 7259.655129, 0.002579, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7259.655129, 7260.194347, 0.539218, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7260.194347, 7260.201870, 0.007523, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7260.201870, 7260.223376, 0.021506, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7260.223376, 7260.225135, 0.001759, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7260.225135, 7260.774051, 0.548916, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7260.774051, 7260.781739, 0.007688, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7260.781739, 7260.791872, 0.010133, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7260.791872, 7260.793596, 0.001724, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7260.793596, 7261.333732, 0.540136, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7261.333732, 7261.341527, 0.007795, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7261.341527, 7261.352704, 0.011177, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7261.352704, 7261.354954, 0.002250, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7261.354954, 7261.898664, 0.543710, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7261.898664, 7261.905149, 0.006485, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7261.905149, 7261.916299, 0.011150, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7261.916299, 7261.918096, 0.001797, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7261.918096, 7262.458024, 0.539928, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7262.458024, 7262.464552, 0.006528, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7262.464552, 7262.480218, 0.015666, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7262.480218, 7262.482023, 0.001805, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7262.482023, 7263.043792, 0.561769, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7263.043792, 7263.052162, 0.008370, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7263.052162, 7263.062767, 0.010605, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7263.062767, 7263.065688, 0.002921, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7263.065688, 7263.631294, 0.565606, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7263.631294, 7263.640949, 0.009655, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7263.640949, 7263.651611, 0.010662, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7263.651611, 7263.654037, 0.002426, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7263.654037, 7264.202897, 0.548860, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7264.202897, 7264.210821, 0.007924, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7264.210821, 7264.220940, 0.010119, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7264.220940, 7264.223245, 0.002305, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7264.223245, 7264.767585, 0.544340, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7264.767585, 7264.776241, 0.008656, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7264.776241, 7264.786262, 0.010021, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7264.786262, 7264.789225, 0.002963, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7264.789225, 7265.326835, 0.537610, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7265.326835, 7265.332987, 0.006152, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7265.332987, 7265.344904, 0.011917, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7265.344904, 7265.346915, 0.002011, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7265.346915, 7265.900153, 0.553238, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7265.900153, 7265.907366, 0.007213, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7265.907366, 7265.924010, 0.016644, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7265.924010, 7265.926058, 0.002048, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7265.926058, 7266.480614, 0.554556, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7266.480614, 7266.487993, 0.007379, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7266.487993, 7266.499066, 0.011073, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7266.499066, 7266.501282, 0.002216, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7266.501282, 7267.044808, 0.543526, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7267.044808, 7267.052949, 0.008141, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7267.052949, 7267.091454, 0.038505, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7267.091454, 7267.094433, 0.002979, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7267.094433, 7267.657590, 0.563157, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7267.657590, 7267.666286, 0.008696, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7267.666286, 7267.677663, 0.011377, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7267.677663, 7267.680337, 0.002674, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7267.680337, 7268.234314, 0.553977, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7268.234314, 7268.243798, 0.009484, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7268.243798, 7268.254517, 0.010719, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7268.254517, 7268.256757, 0.002240, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7268.256757, 7268.794834, 0.538077, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7268.794834, 7268.802406, 0.007572, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7268.802406, 7268.812378, 0.009972, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7268.812378, 7268.815060, 0.002682, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7268.815060, 7269.367009, 0.551949, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7269.367009, 7269.373616, 0.006607, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7269.373616, 7269.388723, 0.015107, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7269.388723, 7269.390649, 0.001926, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7269.390649, 7269.966203, 0.575554, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7269.966203, 7269.973042, 0.006839, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7269.973042, 7269.984144, 0.011102, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7269.984144, 7269.986429, 0.002285, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7269.986429, 7270.531528, 0.545099, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7270.531528, 7270.539708, 0.008180, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7270.539708, 7270.550194, 0.010486, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7270.550194, 7270.551872, 0.001678, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7270.551872, 7271.096950, 0.545078, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7271.096950, 7271.103866, 0.006916, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7271.103866, 7271.119168, 0.015302, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7271.119168, 7271.121651, 0.002483, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7271.121651, 7271.668876, 0.547225, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7271.668876, 7271.674983, 0.006107, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7271.674983, 7271.685289, 0.010306, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7271.685289, 7271.687206, 0.001917, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7271.687206, 7272.238321, 0.551115, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7272.238321, 7272.247072, 0.008751, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7272.247072, 7272.257410, 0.010338, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7272.257410, 7272.259035, 0.001625, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7272.259035, 7272.808172, 0.549137, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7272.808172, 7272.816305, 0.008133, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7272.816305, 7272.826435, 0.010130, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7272.826435, 7272.828805, 0.002370, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7272.828805, 7273.359701, 0.530896, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7273.359701, 7273.366917, 0.007216, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7273.366917, 7273.382881, 0.015964, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7273.382881, 7273.387885, 0.005004, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7273.387885, 7273.939825, 0.551940, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7273.939825, 7273.949363, 0.009538, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7273.949363, 7273.959529, 0.010166, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7273.959529, 7273.961495, 0.001966, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7273.961495, 7274.499445, 0.537950, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7274.499445, 7274.507852, 0.008407, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7274.507852, 7274.517920, 0.010068, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7274.517920, 7274.520350, 0.002430, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7274.520350, 7275.064604, 0.544254, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7275.064604, 7275.070937, 0.006333, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7275.070937, 7275.082606, 0.011669, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7275.082606, 7275.086781, 0.004175, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7275.086781, 7275.636658, 0.549877, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7275.636658, 7275.643961, 0.007303, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7275.643961, 7275.654673, 0.010712, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7275.654673, 7275.656690, 0.002017, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7275.656690, 7276.202670, 0.545980, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7276.202670, 7276.208911, 0.006241, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7276.208911, 7276.419914, 0.211003, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7276.419914, 7276.422424, 0.002510, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7276.422424, 7276.987874, 0.565450, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7276.987874, 7276.994902, 0.007028, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7276.994902, 7277.004327, 0.009425, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7277.004327, 7277.006020, 0.001693, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7277.006020, 7277.566951, 0.560931, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7277.566951, 7277.574296, 0.007345, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7277.574296, 7277.585005, 0.010709, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7277.585005, 7277.586901, 0.001896, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7277.586901, 7278.134215, 0.547314, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7278.134215, 7278.141228, 0.007013, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7278.141228, 7278.151749, 0.010521, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7278.151749, 7278.153778, 0.002029, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7278.153778, 7278.697013, 0.543235, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7278.697013, 7278.703764, 0.006751, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7278.703764, 7278.713679, 0.009915, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7278.713679, 7278.715622, 0.001943, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7278.715622, 7279.249351, 0.533729, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7279.249351, 7279.256493, 0.007142, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7279.256493, 7279.265886, 0.009393, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7279.265886, 7279.268086, 0.002200, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7279.268086, 7279.817923, 0.549837, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7279.817923, 7279.825460, 0.007537, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7279.825460, 7279.836102, 0.010642, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7279.836102, 7279.838266, 0.002164, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7279.838266, 7280.383770, 0.545504, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7280.383770, 7280.391271, 0.007501, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7280.391271, 7280.421762, 0.030491, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7280.421762, 7280.423482, 0.001720, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7280.423482, 7280.991961, 0.568479, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7280.991961, 7281.000652, 0.008691, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7281.000652, 7281.010239, 0.009587, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7281.010239, 7281.012264, 0.002025, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7281.012264, 7281.562945, 0.550681, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7281.562945, 7281.571200, 0.008255, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7281.571200, 7281.580644, 0.009444, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7281.580644, 7281.584190, 0.003546, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7281.584190, 7282.131387, 0.547197, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7282.131387, 7282.138911, 0.007524, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7282.138911, 7282.149135, 0.010224, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7282.149135, 7282.151361, 0.002226, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7282.151361, 7282.700516, 0.549155, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7282.700516, 7282.707522, 0.007006, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7282.707522, 7282.723985, 0.016463, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7282.723985, 7282.726113, 0.002128, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7282.726113, 7283.276586, 0.550473, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7283.276586, 7283.284915, 0.008329, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7283.284915, 7283.300163, 0.015248, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7283.300163, 7283.302122, 0.001959, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7283.302122, 7283.852603, 0.550481, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7283.852603, 7283.859561, 0.006958, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7283.859561, 7283.875376, 0.015815, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7283.875376, 7283.877441, 0.002065, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7283.877441, 7284.428573, 0.551132, 0.000000, DriverCopyAsync
State, MEMMANAGER0, Memory Node State, 7284.428573, 7284.436716, 0.008143, 0.000000, DriverCopy
State, MEMMANAGER0, Memory Node State, 7284.436716, 7284.446564, 0.009848, 0.000000, Nothing
State, MEMMANAGER0, Memory Node State, 7284.446564, 7284.449203, 0.002639, 0.000000, DriverCopy
